playerID,awardID,yearID:int,lgID,tie,notes 
"vaughar01","Baseball Magazine All-Star",1939,"NL","0","SS"
"dimagjo01","Most Valuable Player",1939,"AL","0","0"
"waltebu01","Most Valuable Player",1939,"NL","0","0"
"waltebu01","Pitching Triple Crown",1939,"NL","0","0"
"foxxji01","TSN All-Star",1939,"ML","0","1B"
"gordojo01","TSN All-Star",1939,"ML","0","2B"
"rolfere01","TSN All-Star",1939,"ML","0","3B"
"dickebi01","TSN All-Star",1939,"ML","0","C"
"dimagjo01","TSN All-Star",1939,"ML","0","OF"
"medwijo01","TSN All-Star",1939,"ML","0","OF"
"willite01","TSN All-Star",1939,"ML","0","OF"
"fellebo01","TSN All-Star",1939,"ML","0","P"
"ruffire01","TSN All-Star",1939,"ML","0","P"
"waltebu01","TSN All-Star",1939,"ML","0","P"
"cronijo01","TSN All-Star",1939,"ML","0","SS"
"dimagjo01","TSN Guide MVP",1939,"AL","0","0"
"waltebu01","TSN Guide MVP",1939,"NL","0","0"
"dimagjo01","TSN Major League Player of the Year",1939,"ML","0","0"
"foxxji01","Baseball Magazine All-Star",1940,"AL","0","1B"
"gordojo01","Baseball Magazine All-Star",1940,"AL","0","2B"
"cliftha01","Baseball Magazine All-Star",1940,"AL","0","3B"
"hayesfr01","Baseball Magazine All-Star",1940,"AL","0","C"
"dimagjo01","Baseball Magazine All-Star",1940,"AL","0","CF"
"greenha01","Baseball Magazine All-Star",1940,"AL","0","LF"
"fellebo01","Baseball Magazine All-Star",1940,"AL","0","P1"
"newsobo01","Baseball Magazine All-Star",1940,"AL","0","P2"
"kellech01","Baseball Magazine All-Star",1940,"AL","0","RF"
"applilu01","Baseball Magazine All-Star",1940,"AL","0","SS"
"mizejo01","Baseball Magazine All-Star",1940,"ML","0","1B"
"gordojo01","Baseball Magazine All-Star",1940,"ML","0","2B"
"cliftha01","Baseball Magazine All-Star",1940,"ML","0","3B"
"danniha01","Baseball Magazine All-Star",1940,"ML","0","C"
"dimagjo01","Baseball Magazine All-Star",1940,"ML","0","CF"
"greenha01","Baseball Magazine All-Star",1940,"ML","0","LF"
"fellebo01","Baseball Magazine All-Star",1940,"ML","0","P1"
"waltebu01","Baseball Magazine All-Star",1940,"ML","0","P2"
"newsobo01","Baseball Magazine All-Star",1940,"ML","0","P3"
"derripa01","Baseball Magazine All-Star",1940,"ML","0","P4"
"nichobi01","Baseball Magazine All-Star",1940,"ML","0","RF"
"applilu01","Baseball Magazine All-Star",1940,"ML","0","SS"
"mizejo01","Baseball Magazine All-Star",1940,"NL","0","1B"
"hermabi01","Baseball Magazine All-Star",1940,"NL","0","2B"
"werbebi01","Baseball Magazine All-Star",1940,"NL","0","3B"
"danniha01","Baseball Magazine All-Star",1940,"NL","0","C"
"leibeha01","Baseball Magazine All-Star",1940,"NL","0","CF"
"medwijo01","Baseball Magazine All-Star",1940,"NL","0","LF"
"waltebu01","Baseball Magazine All-Star",1940,"NL","0","P1"
"derripa01","Baseball Magazine All-Star",1940,"NL","0","P2"
"nichobi01","Baseball Magazine All-Star",1940,"NL","0","RF"
"milleed03","Baseball Magazine All-Star",1940,"NL","0","SS"
"greenha01","Most Valuable Player",1940,"AL","0","0"
"mccorfr01","Most Valuable Player",1940,"NL","0","0"
"fellebo01","Pitching Triple Crown",1940,"AL","0","0"
"mccorfr01","TSN All-Star",1940,"ML","0","1B"
"gordojo01","TSN All-Star",1940,"ML","0","2B"
"hackst01","TSN All-Star",1940,"ML","0","3B"
"danniha01","TSN All-Star",1940,"ML","0","C"
"dimagjo01","TSN All-Star",1940,"ML","0","OF"
"greenha01","TSN All-Star",1940,"ML","0","OF"
"willite01","TSN All-Star",1940,"ML","0","OF"
"derripa01","TSN All-Star",1940,"ML","0","P"
"fellebo01","TSN All-Star",1940,"ML","0","P"
"waltebu01","TSN All-Star",1940,"ML","0","P"
"applilu01","TSN All-Star",1940,"ML","0","SS"
"greenha01","TSN Guide MVP",1940,"AL","0","0"
"mccorfr01","TSN Guide MVP",1940,"NL","0","0"
"fellebo01","TSN Major League Player of the Year",1940,"ML","0","0"
"foxxji01","Baseball Magazine All-Star",1941,"AL","0","1B"
"gordojo01","Baseball Magazine All-Star",1941,"AL","0","2B"
"taborji01","Baseball Magazine All-Star",1941,"AL","0","3B"
"dickebi01","Baseball Magazine All-Star",1941,"AL","0","C"
"dimagjo01","Baseball Magazine All-Star",1941,"AL","0","CF"
"willite01","Baseball Magazine All-Star",1941,"AL","0","LF"
"fellebo01","Baseball Magazine All-Star",1941,"AL","0","P1"
"leeth01","Baseball Magazine All-Star",1941,"AL","0","P2"
"ruffire01","Baseball Magazine All-Star",1941,"AL","0","P3"
"newsodi01","Baseball Magazine All-Star",1941,"AL","0","P4"
"leonadu02","Baseball Magazine All-Star",1941,"AL","0","P5"
"heathje01","Baseball Magazine All-Star",1941,"AL","0","RF"
"travice01","Baseball Magazine All-Star",1941,"AL","0","SS"
"camildo01","Baseball Magazine All-Star",1941,"ML","0","1B"
"gordojo01","Baseball Magazine All-Star",1941,"ML","0","2B"
"brownji03","Baseball Magazine All-Star",1941,"ML","0","3B"
"dickebi01","Baseball Magazine All-Star",1941,"ML","0","C"
"dimagjo01","Baseball Magazine All-Star",1941,"ML","0","CF"
"willite01","Baseball Magazine All-Star",1941,"ML","0","LF"
"fellebo01","Baseball Magazine All-Star",1941,"ML","0","P1"
"wyattwh01","Baseball Magazine All-Star",1941,"ML","0","P2"
"leeth01","Baseball Magazine All-Star",1941,"ML","0","P3"
"whiteer01","Baseball Magazine All-Star",1941,"ML","0","P4"
"riddlel01","Baseball Magazine All-Star",1941,"ML","0","P5"
"heathje01","Baseball Magazine All-Star",1941,"ML","0","RF"
"travice01","Baseball Magazine All-Star",1941,"ML","0","SS"
"camildo01","Baseball Magazine All-Star",1941,"NL","0","1B"
"crespcr01","Baseball Magazine All-Star",1941,"NL","0","2B"
"brownji03","Baseball Magazine All-Star",1941,"NL","0","3B"
"lopezal01","Baseball Magazine All-Star",1941,"NL","0","C"
"reisepe01","Baseball Magazine All-Star",1941,"NL","0","CF"
"medwijo01","Baseball Magazine All-Star",1941,"NL","0","LF"
"wyattwh01","Baseball Magazine All-Star",1941,"NL","0","P1"
"riddlel01","Baseball Magazine All-Star",1941,"NL","0","P2"
"whiteer01","Baseball Magazine All-Star",1941,"NL","0","P3"
"higbeki01","Baseball Magazine All-Star",1941,"NL","0","P4"
"warnelo01","Baseball Magazine All-Star",1941,"NL","0","P5"
"slaugen01","Baseball Magazine All-Star",1941,"NL","0","RF"
"jurgebi01","Baseball Magazine All-Star",1941,"NL","0","SS"
"dimagjo01","Most Valuable Player",1941,"AL","0","0"
"camildo01","Most Valuable Player",1941,"NL","0","0"
"camildo01","TSN All-Star",1941,"ML","0","1B"
"gordojo01","TSN All-Star",1941,"ML","0","2B"
"hackst01","TSN All-Star",1941,"ML","0","3B"
"dickebi01","TSN All-Star",1941,"ML","0","C"
"dimagjo01","TSN All-Star",1941,"ML","0","OF"
"reisepe01","TSN All-Star",1941,"ML","0","OF"
"willite01","TSN All-Star",1941,"ML","0","OF"
"fellebo01","TSN All-Star",1941,"ML","0","P"
"leeth01","TSN All-Star",1941,"ML","0","P"
"wyattwh01","TSN All-Star",1941,"ML","0","P"
"travice01","TSN All-Star",1941,"ML","0","SS"
"dimagjo01","TSN Guide MVP",1941,"AL","0","0"
"camildo01","TSN Guide MVP",1941,"NL","0","0"
"willite01","TSN Major League Player of the Year",1941,"ML","0","0"
"hassebu01","Baseball Magazine All-Star",1942,"AL","0","1B"
"gordojo01","Baseball Magazine All-Star",1942,"AL","0","2B"
"keltnke01","Baseball Magazine All-Star",1942,"AL","0","3B"
"dickebi01","Baseball Magazine All-Star",1942,"AL","0","C"
"dimagjo01","Baseball Magazine All-Star",1942,"AL","0","CF"
"willite01","Baseball Magazine All-Star",1942,"AL","0","LF"
"hughste01","Baseball Magazine All-Star",1942,"AL","0","P1"
"bonhati01","Baseball Magazine All-Star",1942,"AL","0","P2"
"bagbyji02","Baseball Magazine All-Star",1942,"AL","0","P3"
"marchph01","Baseball Magazine All-Star",1942,"AL","0","P4"
"chandsp01","Baseball Magazine All-Star",1942,"AL","0","P5"
"spencst01","Baseball Magazine All-Star",1942,"AL","0","RF"
"stephve01","Baseball Magazine All-Star",1942,"AL","0","SS"
"mizejo01","Baseball Magazine All-Star",1942,"ML","0","1B"
"gordojo01","Baseball Magazine All-Star",1942,"ML","0","2B"
"keltnke01","Baseball Magazine All-Star",1942,"ML","0","3B"
"dickebi01","Baseball Magazine All-Star",1942,"ML","0","C"
"dimagjo01","Baseball Magazine All-Star",1942,"ML","0","CF"
"willite01","Baseball Magazine All-Star",1942,"ML","0","LF"
"coopemo01","Baseball Magazine All-Star",1942,"ML","0","P1"
"hughste01","Baseball Magazine All-Star",1942,"ML","0","P2"
"wyattwh01","Baseball Magazine All-Star",1942,"ML","0","P3"
"spahnwa01","TSN All-Star",1958,"ML","0","P"
"bonhati01","Baseball Magazine All-Star",1942,"ML","0","P4"
"vandejo01","Baseball Magazine All-Star",1942,"ML","0","P5"
"slaugen01","Baseball Magazine All-Star",1942,"ML","0","RF"
"stephve01","Baseball Magazine All-Star",1942,"ML","0","SS"
"mizejo01","Baseball Magazine All-Star",1942,"NL","0","1B"
"brownji03","Baseball Magazine All-Star",1942,"NL","0","2B"
"vaughar01","Baseball Magazine All-Star",1942,"NL","0","3B"
"lombaer01","Baseball Magazine All-Star",1942,"NL","0","C"
"reisepe01","Baseball Magazine All-Star",1942,"NL","0","CF"
"medwijo01","Baseball Magazine All-Star",1942,"NL","0","LF"
"coopemo01","Baseball Magazine All-Star",1942,"NL","0","P1"
"wyattwh01","Baseball Magazine All-Star",1942,"NL","0","P2"
"vandejo01","Baseball Magazine All-Star",1942,"NL","0","P3"
"hugheto04","Baseball Magazine All-Star",1942,"NL","0","P4"
"beazljo01","Baseball Magazine All-Star",1942,"NL","0","P5"
"slaugen01","Baseball Magazine All-Star",1942,"NL","0","RF"
"marioma01","Baseball Magazine All-Star",1942,"NL","0","SS"
"gordojo01","Most Valuable Player",1942,"AL","0","0"
"coopemo01","Most Valuable Player",1942,"NL","0","0"
"willite01","Triple Crown",1942,"AL","0","0"
"mizejo01","TSN All-Star",1942,"ML","0","1B"
"gordojo01","TSN All-Star",1942,"ML","0","2B"
"hackst01","TSN All-Star",1942,"ML","0","3B"
"owenmi01","TSN All-Star",1942,"ML","0","C"
"dimagjo01","TSN All-Star",1942,"ML","0","OF"
"slaugen01","TSN All-Star",1942,"ML","0","OF"
"willite01","TSN All-Star",1942,"ML","0","OF"
"bonhati01","TSN All-Star",1942,"ML","0","P"
"coopemo01","TSN All-Star",1942,"ML","0","P"
"hughste01","TSN All-Star",1942,"ML","0","P"
"peskyjo01","TSN All-Star",1942,"ML","0","SS"
"gordojo01","TSN Guide MVP",1942,"AL","0","0"
"coopemo01","TSN Guide MVP",1942,"NL","0","0"
"willite01","TSN Major League Player of the Year",1942,"ML","0","0"
"yorkru01","Baseball Magazine All-Star",1943,"AL","0","1B"
"gordojo01","Baseball Magazine All-Star",1943,"AL","0","2B"
"johnsbi03","Baseball Magazine All-Star",1943,"AL","0","3B"
"dickebi01","Baseball Magazine All-Star",1943,"AL","0","C"
"spencst01","Baseball Magazine All-Star",1943,"AL","0","CF"
"kellech01","Baseball Magazine All-Star",1943,"AL","0","LF"
"chandsp01","Baseball Magazine All-Star",1943,"AL","0","P1"
"troutdi01","Baseball Magazine All-Star",1943,"AL","0","P2"
"smithal03","Baseball Magazine All-Star",1943,"AL","0","P3"
"wakefdi01","Baseball Magazine All-Star",1943,"AL","0","RF"
"applilu01","Baseball Magazine All-Star",1943,"AL","0","SS"
"yorkru01","Baseball Magazine All-Star",1943,"ML","0","1B"
"hermabi01","Baseball Magazine All-Star",1943,"ML","0","2B"
"johnsbi03","Baseball Magazine All-Star",1943,"ML","0","3B"
"dickebi01","Baseball Magazine All-Star",1943,"ML","0","C"
"musiast01","Baseball Magazine All-Star",1943,"ML","0","CF"
"kellech01","Baseball Magazine All-Star",1943,"ML","0","LF"
"chandsp01","Baseball Magazine All-Star",1943,"ML","0","P1"
"coopemo01","Baseball Magazine All-Star",1943,"ML","0","P2"
"sewelri01","Baseball Magazine All-Star",1943,"ML","0","P3"
"nichobi01","Baseball Magazine All-Star",1943,"ML","0","RF"
"marioma01","Baseball Magazine All-Star",1943,"ML","0","SS"
"mccorfr01","Baseball Magazine All-Star",1943,"NL","0","1B"
"hermabi01","Baseball Magazine All-Star",1943,"NL","0","2B"
"vaughar01","Baseball Magazine All-Star",1943,"NL","0","3B"
"coopewa01","Baseball Magazine All-Star",1943,"NL","0","C"
"dimagvi01","Baseball Magazine All-Star",1943,"NL","0","CF"
"musiast01","Baseball Magazine All-Star",1943,"NL","0","LF"
"coopemo01","Baseball Magazine All-Star",1943,"NL","0","P1"
"sewelri01","Baseball Magazine All-Star",1943,"NL","0","P2"
"riddlel01","Baseball Magazine All-Star",1943,"NL","0","P3"
"nichobi01","Baseball Magazine All-Star",1943,"NL","0","RF"
"marioma01","Baseball Magazine All-Star",1943,"NL","0","SS"
"chandsp01","Most Valuable Player",1943,"AL","0","0"
"musiast01","Most Valuable Player",1943,"NL","0","0"
"yorkru01","TSN All-Star",1943,"ML","0","1B"
"hermabi01","TSN All-Star",1943,"ML","0","2B"
"johnsbi03","TSN All-Star",1943,"ML","0","3B"
"coopewa01","TSN All-Star",1943,"ML","0","C"
"musiast01","TSN All-Star",1943,"ML","0","OF"
"nichobi01","TSN All-Star",1943,"ML","0","OF"
"wakefdi01","TSN All-Star",1943,"ML","0","OF"
"chandsp01","TSN All-Star",1943,"ML","0","P"
"coopemo01","TSN All-Star",1943,"ML","0","P"
"sewelri01","TSN All-Star",1943,"ML","0","P"
"applilu01","TSN All-Star",1943,"ML","0","SS"
"chandsp01","TSN Guide MVP",1943,"AL","0","0"
"musiast01","TSN Guide MVP",1943,"NL","0","0"
"chandsp01","TSN Major League Player of the Year",1943,"ML","0","0"
"yorkru01","Baseball Magazine All-Star",1944,"AL","0","1B"
"stirnsn01","Baseball Magazine All-Star",1944,"AL","0","2B"
"keltnke01","Baseball Magazine All-Star",1944,"AL","0","3B"
"hayesfr01","Baseball Magazine All-Star",1944,"AL","0","C"
"spencst01","Baseball Magazine All-Star",1944,"AL","0","CF"
"wakefdi01","Baseball Magazine All-Star",1944,"AL","0","LF"
"newhoha01","Baseball Magazine All-Star",1944,"AL","0","P1"
"troutdi01","Baseball Magazine All-Star",1944,"AL","0","P2"
"hughste01","Baseball Magazine All-Star",1944,"AL","0","P3"
"foxpe01","Baseball Magazine All-Star",1944,"AL","0","RF"
"stephve01","Baseball Magazine All-Star",1944,"AL","0","SS"
"yorkru01","Baseball Magazine All-Star",1944,"ML","0","1B"
"stirnsn01","Baseball Magazine All-Star",1944,"ML","0","2B"
"elliobo01","Baseball Magazine All-Star",1944,"ML","0","3B"
"coopewa01","Baseball Magazine All-Star",1944,"ML","0","C"
"musiast01","Baseball Magazine All-Star",1944,"ML","0","CF"
"wakefdi01","Baseball Magazine All-Star",1944,"ML","0","LF"
"newhoha01","Baseball Magazine All-Star",1944,"ML","0","P1"
"waltebu01","Baseball Magazine All-Star",1944,"ML","0","P2"
"coopemo01","Baseball Magazine All-Star",1944,"ML","0","P3"
"nichobi01","Baseball Magazine All-Star",1944,"ML","0","RF"
"marioma01","Baseball Magazine All-Star",1944,"ML","0","SS"
"sandera01","Baseball Magazine All-Star",1944,"NL","0","1B"
"verbaem01","Baseball Magazine All-Star",1944,"NL","0","2B"
"elliobo01","Baseball Magazine All-Star",1944,"NL","0","3B"
"coopewa01","Baseball Magazine All-Star",1944,"NL","0","C"
"musiast01","Baseball Magazine All-Star",1944,"NL","0","CF"
"medwijo01","Baseball Magazine All-Star",1944,"NL","0","LF"
"waltebu01","Baseball Magazine All-Star",1944,"NL","0","P1"
"coopemo01","Baseball Magazine All-Star",1944,"NL","0","P2"
"voisebi01","Baseball Magazine All-Star",1944,"NL","0","P3"
"nichobi01","Baseball Magazine All-Star",1944,"NL","0","RF"
"marioma01","Baseball Magazine All-Star",1944,"NL","0","SS"
"newhoha01","Most Valuable Player",1944,"AL","0","0"
"marioma01","Most Valuable Player",1944,"NL","0","0"
"sandera01","TSN All-Star",1944,"ML","0","1B"
"doerrbo01","TSN All-Star",1944,"ML","0","2B"
"elliobo01","TSN All-Star",1944,"ML","0","3B"
"coopewa01","TSN All-Star",1944,"ML","0","C"
"musiast01","TSN All-Star",1944,"ML","0","OF"
"wakefdi01","TSN All-Star",1944,"ML","0","OF"
"walkedi02","TSN All-Star",1944,"ML","0","OF"
"coopemo01","TSN All-Star",1944,"ML","0","P"
"newhoha01","TSN All-Star",1944,"ML","0","P"
"troutdi01","TSN All-Star",1944,"ML","0","P"
"marioma01","TSN All-Star",1944,"ML","0","SS"
"doerrbo01","TSN Guide MVP",1944,"AL","0","0"
"marioma01","TSN Guide MVP",1944,"NL","0","0"
"marioma01","TSN Major League Player of the Year",1944,"ML","0","0"
"newhoha01","TSN Pitcher of the Year",1944,"AL","0","0"
"voisebi01","TSN Pitcher of the Year",1944,"NL","0","0"
"doerrbo01","TSN Player of the Year",1944,"AL","0","0"
"marioma01","TSN Player of the Year",1944,"NL","0","0"
"ettenni01","Baseball Magazine All-Star",1945,"AL","0","1B"
"stirnsn01","Baseball Magazine All-Star",1945,"AL","0","2B"
"cuccito01","Baseball Magazine All-Star",1945,"AL","0","3B"
"richapa01","Baseball Magazine All-Star",1945,"AL","0","C"
"heathje01","Baseball Magazine All-Star",1945,"AL","0","CF"
"greenha01","Baseball Magazine All-Star",1945,"AL","0","LF"
"newhoha01","Baseball Magazine All-Star",1945,"AL","0","P1"
"ferrida01","Baseball Magazine All-Star",1945,"AL","0","P2"
"gromest01","Baseball Magazine All-Star",1945,"AL","0","P3"
"wolffro01","Baseball Magazine All-Star",1945,"AL","0","P4"
"cullero01","Baseball Magazine All-Star",1945,"AL","0","RF"
"stephve01","Baseball Magazine All-Star",1945,"AL","0","SS"
"cavarph01","Baseball Magazine All-Star",1945,"ML","0","1B"
"stirnsn01","Baseball Magazine All-Star",1945,"ML","0","2B"
"kurowwh01","Baseball Magazine All-Star",1945,"ML","0","3B"
"richapa01","Baseball Magazine All-Star",1945,"ML","0","C"
"pafkoan01","Baseball Magazine All-Star",1945,"ML","0","CF"
"greenha01","Baseball Magazine All-Star",1945,"ML","0","LF"
"newhoha01","Baseball Magazine All-Star",1945,"ML","0","P1"
"brechha01","Baseball Magazine All-Star",1945,"ML","0","P2"
"ferrida01","Baseball Magazine All-Star",1945,"ML","0","P3"
"borowha01","Baseball Magazine All-Star",1945,"ML","0","P4"
"walkedi02","Baseball Magazine All-Star",1945,"ML","0","RF"
"stephve01","Baseball Magazine All-Star",1945,"ML","0","SS"
"cavarph01","Baseball Magazine All-Star",1945,"NL","0","1B"
"verbaem01","Baseball Magazine All-Star",1945,"NL","0","2B"
"kurowwh01","Baseball Magazine All-Star",1945,"NL","0","3B"
"lopezal01","Baseball Magazine All-Star",1945,"NL","0","C"
"pafkoan01","Baseball Magazine All-Star",1945,"NL","0","CF"
"holmeto01","Baseball Magazine All-Star",1945,"NL","0","LF"
"brechha01","Baseball Magazine All-Star",1945,"NL","0","P1"
"borowha01","Baseball Magazine All-Star",1945,"NL","0","P2"
"barrere01","Baseball Magazine All-Star",1945,"NL","0","P3"
"wyseha01","Baseball Magazine All-Star",1945,"NL","0","P4"
"walkedi02","Baseball Magazine All-Star",1945,"NL","0","RF"
"marioma01","Baseball Magazine All-Star",1945,"NL","0","SS"
"newhoha01","Most Valuable Player",1945,"AL","0","0"
"cavarph01","Most Valuable Player",1945,"NL","0","0"
"newhoha01","Pitching Triple Crown",1945,"AL","0","0"
"cavarph01","TSN All-Star",1945,"ML","0","1B"
"stirnsn01","TSN All-Star",1945,"ML","0","2B"
"kurowwh01","TSN All-Star",1945,"ML","0","3B"
"richapa01","TSN All-Star",1945,"ML","0","C"
"holmeto01","TSN All-Star",1945,"ML","0","OF"
"pafkoan01","TSN All-Star",1945,"ML","0","OF"
"rosengo01","TSN All-Star",1945,"ML","0","OF"
"borowha01","TSN All-Star",1945,"ML","0","P"
"ferrida01","TSN All-Star",1945,"ML","0","P"
"newhoha01","TSN All-Star",1945,"ML","0","P"
"marioma01","TSN All-Star",1945,"ML","0","SS"
"mayoed01","TSN Guide MVP",1945,"AL","0","0"
"holmeto01","TSN Guide MVP",1945,"NL","0","0"
"newhoha01","TSN Major League Player of the Year",1945,"ML","0","0"
"newhoha01","TSN Pitcher of the Year",1945,"AL","0","0"
"borowha01","TSN Pitcher of the Year",1945,"NL","0","0"
"mayoed01","TSN Player of the Year",1945,"AL","0","0"
"holmeto01","TSN Player of the Year",1945,"NL","0","0"
"vernomi01","Baseball Magazine All-Star",1946,"AL","0","1B"
"doerrbo01","Baseball Magazine All-Star",1946,"AL","0","2B"
"kellge01","Baseball Magazine All-Star",1946,"AL","0","3B"
"robinaa01","Baseball Magazine All-Star",1946,"AL","0","C"
"dimagjo01","Baseball Magazine All-Star",1946,"AL","0","CF"
"willite01","Baseball Magazine All-Star",1946,"AL","0","LF"
"fellebo01","Baseball Magazine All-Star",1946,"AL","0","P1"
"newhoha01","Baseball Magazine All-Star",1946,"AL","0","P2"
"ferrida01","Baseball Magazine All-Star",1946,"AL","0","P3"
"cullero01","Baseball Magazine All-Star",1946,"AL","0","RF"
"boudrlo01","Baseball Magazine All-Star",1946,"AL","0","SS"
"musiast01","Baseball Magazine All-Star",1946,"ML","0","1B"
"doerrbo01","Baseball Magazine All-Star",1946,"ML","0","2B"
"kurowwh01","Baseball Magazine All-Star",1946,"ML","0","3B"
"robinaa01","Baseball Magazine All-Star",1946,"ML","0","C"
"dimagjo01","Baseball Magazine All-Star",1946,"ML","0","CF"
"willite01","Baseball Magazine All-Star",1946,"ML","0","LF"
"fellebo01","Baseball Magazine All-Star",1946,"ML","0","P1"
"newhoha01","Baseball Magazine All-Star",1946,"ML","0","P2"
"polleho01","Baseball Magazine All-Star",1946,"ML","0","P3"
"slaugen01","Baseball Magazine All-Star",1946,"ML","0","RF"
"boudrlo01","Baseball Magazine All-Star",1946,"ML","0","SS"
